Lat,Long,Negotiable,Area,NoofBedrooms,NoofBathrooms,FloorType,NoofBalconies,Age,Maint_sqft,Furnished,Facing,OnFloor,NooffloorsinBldg,Parking,PowerBackup,WaterSupply,HousePriceinK
19.16576556,72.9492505,Negotiable,870,2,2,Vitrified Tiles,1,5-10 years old,3.4,Full,North,5,7,Bike and Car,None,Both,22500
19.12272833,72.84560969,Negotiable,1750,3,3,Vitrified Tiles,6,1-3 years old,4,Semi,South,3,8,Bike and Car,Full,Corporation,28500
19.22214123,72.85352726,Negotiable,625,1,2,Vitrified Tiles,1,5-10 years old,5.2,Unfurnished,East,5,7,Bike,None,Both,11e3
18.95429772,72.82101658,Negotiable,560,1,2,Marble/Granite,1,>10 years old,1.8,Semi,South-West,3,4,None,Full,Corporation,14e3
19.20129967,72.81695557,Negotiable,685,1,2,Vitrified Tiles,2,5-10 years old,14.6,Unfurnished,East,11,15,Bike and Car,Partial,Corporation,11e3
19.14702606,72.93574524,Negotiable,650,1,2,Vitrified Tiles,0,Under Construction,7.7,Unfurnished,East,12,23,Car,Full,Corporation,9600
19.13932154,72.83693449,Negotiable,515,1,2,Vitrified Tiles,0,>10 years old,4.9,Unfurnished,West,4,9,Car,None,Corporation,12e3
19.05960858,72.83384499,Non-negotiable,1740,4,4,Marble/Granite,4,>10 years old,7.5,Semi,East,4,7,Bike and Car,None,Both,95e3
19.12920586,72.84981747,Negotiable,460,1,1,NA,0,3-5 years old,3.3,Unfurnished,East,7,7,Bike and Car,NA,Both,14e3
19.21411301,72.84438023,Negotiable,362,1,2,Cement,0,>10 years old,3.8,Unfurnished,NA,2,4,Bike and Car,Full,Corporation,7500
19.12884393,72.85390542,Negotiable,354,1,1,Vitrified Tiles,1,>10 years old,5.6,Semi,North,0,1,Bike and Car,None,Both,7800
19.2333466,72.85281444,Negotiable,275,1,1,Vitrified Tiles,1,>10 years old,6.2,Semi,East,1,7,Bike,None,Both,6800
19.10096027,72.85045558,Negotiable,875,2,2,Vitrified Tiles,0,>10 years old,2.5,Semi,East,1,3,Bike and Car,None,Both,24500
19.18327337,72.81385803,Negotiable,275,1,1,Mosaic,0,>10 years old,3.3,Unfurnished,East,5,7,Bike,None,Corporation,3e3
19.198957,72.85461992,Negotiable,430,1,1,Vitrified Tiles,1,3-5 years old,2.8,Full,West,5,20,Bike,Partial,Both,6500
19.22104263,72.85133362,Negotiable,495,1,2,Vitrified Tiles,1,1-3 years old,6.1,Unfurnished,West,15,23,None,Full,Corporation,9200
19.13073471,72.93228093,Negotiable,585,1,1,Vitrified Tiles,0,>10 years old,6,Unfurnished,North-West,10,10,Bike,Full,Both,9e3
19.25235997,72.86157806,Negotiable,530,1,1,Marble/Granite,0,>10 years old,2.3,Semi,East,2,3,Bike and Car,None,Corporation,1e4
19.19589238,72.80785431,Negotiable,450,1,1,Vitrified Tiles,0,5-10 years old,2.2,Unfurnished,East,1,1,None,NA,Both,2600
19.1557597,72.88645305,Non-negotiable,920,2,2,Marble/Granite,0,Newly Constructed,2.7,Full,NA,3,7,Bike and Car,NA,Corporation,8500
18.9737251,72.8339508,Negotiable,400,1,1,Marble/Granite,1,>10 years old,1.9,Semi,East,3,7,None,Partial,Corporation,13e3
19.1834956,72.86359626,Negotiable,650,1,2,Vitrified Tiles,3,Newly Constructed,0,Unfurnished,East,15,15,Bike,Partial,Corporation,9100
19.17907976,72.86155142,Negotiable,680,1,2,Vitrified Tiles,4,Newly Constructed,0,Unfurnished,North,0,16,None,Full,Corporation,8700
19.16252903,72.93163488,Negotiable,2400,4,2,Vitrified Tiles,1,>10 years old,0,Unfurnished,NA,0,1,None,None,Corporation,6e3
19.12884306,72.92635607,Non-negotiable,820,2,2,Vitrified Tiles,0,>10 years old,5.5,Semi,North-East,7,12,Bike and Car,Full,Corporation,14500
19.1835908,72.8600861,Negotiable,1876,3,3,Mosaic,3,1-3 years old,5.3,Semi,West,28,45,Bike and Car,NA,Corporation,34e3
19.08841178,72.90476611,Negotiable,825,2,3,Vitrified Tiles,4,3-5 years old,7.9,Full,East,4,4,Bike and Car,NA,Both,3e4
19.20437307,72.83635493,Negotiable,150,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,South,0,0,Bike,None,Both,2300
19.1747176,72.8712787,Negotiable,1700,3,3,Marble/Granite,1,Newly Constructed,3.5,Unfurnished,North,14,27,Bike and Car,NA,Both,22e3
19.07745059,72.85855506,Negotiable,1050,2,2,Vitrified Tiles,2,>10 years old,1.4,Unfurnished,East,3,4,Bike and Car,None,Corporation,18500
19.20643971,72.87380672,Negotiable,900,2,2,Marble/Granite,1,Newly Constructed,0,Semi,NA,2,30,Bike and Car,NA,Corporation,18e3
19.13462013,72.85444046,Negotiable,530,1,1,Vitrified Tiles,0,>10 years old,2.8,Unfurnished,North,3,7,Bike and Car,None,Corporation,1e4
19.1946388,72.8357962,Negotiable,965,2,2,Vitrified Tiles,0,Under Construction,2.1,Unfurnished,East,11,33,Bike and Car,NA,NA,14e3
19.170134,72.847345,Negotiable,1500,3,3,Vitrified Tiles,5,>10 years old,3.6,Semi,East,6,8,Car,Full,Corporation,28500
19.18791793,72.84865459,Negotiable,1500,3,2,Vitrified Tiles,2,3-5 years old,2.4,Unfurnished,North,19,20,Bike and Car,Full,Corporation,32500
19.07013253,72.89500026,Negotiable,1050,2,2,Vitrified Tiles,2,3-5 years old,2.4,Full,East,8,8,None,Partial,Corporation,18500
19.12811062,72.86292542,Non-negotiable,1e3,3,3,Vitrified Tiles,2,>10 years old,2.7,Semi,East,3,5,Bike and Car,Partial,Both,14900
19.2520027,72.8715032,Negotiable,625,1,2,Vitrified Tiles,0,1-3 years old,4.8,Semi,East,13,19,Bike and Car,Partial,Both,9e3
19.17579243,72.81605139,Negotiable,750,2,2,Vitrified Tiles,2,>10 years old,2.7,Unfurnished,East,2,7,Bike and Car,Partial,Both,6e3
19.2213158,72.8460707,Negotiable,890,2,2,Vitrified Tiles,1,3-5 years old,2.8,Full,North-East,1,7,Bike and Car,None,Both,2e4
19.00477315,72.83047197,Negotiable,180,1,1,Vitrified Tiles,0,>10 years old,1.3,Unfurnished,East,1,5,Bike,None,Corporation,6500
19.16231755,72.83190441,Negotiable,1740,3,4,Vitrified Tiles,1,5-10 years old,5.2,Semi,East,20,27,Bike and Car,Partial,Both,48500
19.17697797,72.84630309,Negotiable,600,2,1,Vitrified Tiles,0,>10 years old,3.3,Semi,South,3,4,Bike and Car,Full,Both,12100
19.01675278,72.84541998,Negotiable,950,1,1,Vitrified Tiles,2,>10 years old,6.3,Semi,North,2,11,Bike and Car,None,Corporation,4e4
19.23733227,72.84172058,Negotiable,1250,4,3,Vitrified Tiles,2,>10 years old,4,Semi,West,16,18,Bike,NA,Corporation,3e4
19.1405047,72.858532,Negotiable,450,1,1,Marble/Granite,0,>10 years old,3.3,Semi,North,0,7,Bike,NA,Both,7900
19.0511499,72.89068088,Negotiable,1300,4,3,Marble/Granite,1,>10 years old,2.8,Semi,North-East,2,6,None,None,Both,36e3
18.95648576,72.83764653,Negotiable,425,1,1,Vitrified Tiles,0,>10 years old,0.9,Unfurnished,East,2,5,Bike,None,Corporation,6e3
19.22236664,72.8442617,Negotiable,450,1,1,Vitrified Tiles,2,>10 years old,4.4,Semi,East,5,6,Bike and Car,NA,Corporation,8e3
19.19948965,72.87510902,Negotiable,1056,3,2,Vitrified Tiles,4,Newly Constructed,2.8,Semi,North,1,7,Bike and Car,NA,Both,18e3
19.22636399,72.8253996,Negotiable,550,1,1,Marble/Granite,0,>10 years old,4,Full,South,3,5,Bike and Car,None,Corporation,11500
19.1698903,72.863756,Negotiable,2080,3,4,Marble/Granite,0,Newly Constructed,0,Unfurnished,East,3,50,Car,Full,Both,43e3
19.04745656,72.85918034,Negotiable,255,1,1,Vitrified Tiles,0,5-10 years old,1.6,Unfurnished,NA,5,8,Bike,NA,Corporation,3650
19.15727455,72.93621373,Negotiable,970,2,2,Vitrified Tiles,3,5-10 years old,5.2,Unfurnished,NA,14,16,Bike and Car,NA,Corporation,15e3
19.14008419,72.82575485,Negotiable,700,1,1,Marble/Granite,0,>10 years old,2.9,Full,North-East,0,3,Bike and Car,Full,Corporation,13e3
19.09148476,72.88887036,Negotiable,180,1,1,Cement,0,>10 years old,1.1,Unfurnished,North-West,0,0,None,None,Corporation,2e3
19.06162064,72.89504474,Negotiable,1100,2,2,Vitrified Tiles,4,5-10 years old,3.2,Semi,South-West,3,7,Bike and Car,Partial,Both,18e3
19.1565109,72.9637728,Negotiable,350,1,1,Vitrified Tiles,1,>10 years old,2.9,Unfurnished,West,0,4,None,Full,Corporation,7500
19.0796375,72.9070116,Negotiable,575,1,2,Vitrified Tiles,0,>10 years old,3.1,Semi,West,4,7,Bike,Full,Corporation,12e3
19.15745354,72.93848419,Negotiable,745,1,2,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,East,19,31,Bike and Car,NA,Both,11e3
19.2323517,72.84930616,Negotiable,450,1,1,Marble/Granite,0,>10 years old,2.2,Unfurnished,East,3,3,Car,None,Corporation,8e3
19.12884195,72.83023474,Negotiable,465,1,1,NA,0,>10 years old,2.2,Semi,West,1,6,None,None,Corporation,17500
19.15231971,72.88629118,Negotiable,1100,3,2,Vitrified Tiles,0,3-5 years old,1.4,Full,East,20,20,Bike and Car,Full,Both,14300
19.17343903,72.94037628,Negotiable,1049,3,3,NA,1,Under Construction,0,Unfurnished,East,16,45,Car,Full,Corporation,27500
19.1805823,72.8406262,Negotiable,550,1,2,Mosaic,0,1-3 years old,5.6,Unfurnished,East,15,15,Bike and Car,None,Both,9200
19.16399112,72.93810286,Non-negotiable,570,1,1,Vitrified Tiles,0,5-10 years old,4.4,Semi,East,4,7,Bike and Car,NA,Corporation,8400
19.1305326,72.93466103,Negotiable,450,1,1,Vitrified Tiles,0,>10 years old,0.7,Unfurnished,NA,0,1,Bike,Full,Corporation,4e3
19.14710117,72.83224694,Negotiable,840,2,2,Vitrified Tiles,0,>10 years old,2.4,Semi,North-East,1,6,Bike and Car,NA,Corporation,21e3
19.16333972,72.8473391,Negotiable,225,1,1,Marble/Granite,0,>10 years old,4.4,Semi,North,1,7,Bike and Car,Partial,Corporation,4100
19.2281072,72.84051609,Negotiable,1750,3,3,Vitrified Tiles,3,5-10 years old,1.4,Unfurnished,East,4,19,Bike and Car,Partial,Corporation,27200.000000000004
19.14829275,72.9382302,Negotiable,625,1,2,Marble/Granite,1,5-10 years old,4.8,Unfurnished,NA,11,22,None,Full,Corporation,10500
19.08921051,72.83637238,Negotiable,1150,2,2,Vitrified Tiles,0,>10 years old,4.3,Semi,East,0,6,Bike and Car,NA,Corporation,22500
19.2047357,72.8219459,Negotiable,680,1,2,Vitrified Tiles,2,Under Construction,4.4,Unfurnished,East,0,20,None,Full,Corporation,7e3
19.14301477,72.8069745,Negotiable,850,1,1,Marble/Granite,0,5-10 years old,2.4,Unfurnished,East,3,3,Bike,NA,Corporation,5300
19.1847034,72.9519982,Negotiable,960,2,2,Vitrified Tiles,1,5-10 years old,5.7,Semi,West,21,28,Bike and Car,Partial,Both,21e3
19.165353,72.9605285,Negotiable,800,2,2,Vitrified Tiles,2,3-5 years old,3.1,Unfurnished,West,5,9,Bike,None,Corporation,15e3
19.1150537,72.90709591,Negotiable,925,2,2,Marble/Granite,0,>10 years old,6.5,Semi,North,6,7,Bike and Car,None,Corporation,25500
19.16230313,72.95345423,Negotiable,715,1,2,Vitrified Tiles,0,3-5 years old,2.9,Unfurnished,North,1,6,None,Full,Both,12500
19.21692853,72.84674864,Negotiable,325,1,1,Mosaic,0,>10 years old,1.5,Unfurnished,East,0,4,Bike and Car,Full,Both,6400
19.213907,72.873898,Negotiable,380,1,1,Vitrified Tiles,1,>10 years old,6.6,Semi,North,4,7,None,NA,Corporation,9900
19.00498589,72.85044911,Negotiable,302,1,1,NA,1,>10 years old,6.6,Unfurnished,East,1,7,None,NA,Corporation,8e3
19.22318708,72.83075462,Negotiable,1e3,4,3,Vitrified Tiles,0,5-10 years old,0.8,Unfurnished,West,0,1,Bike,None,Both,13500
19.21126747,72.86714172,Negotiable,575,1,1,Marble/Granite,0,>10 years old,4,Unfurnished,East,2,7,Bike and Car,NA,Both,9800
19.0164488,72.8448552,Negotiable,1500,3,3,Vitrified Tiles,4,5-10 years old,5.3,Unfurnished,East,15,32,None,Full,Both,52500
19.11333897,72.89635148,Negotiable,240,1,1,Vitrified Tiles,0,>10 years old,2.1,Unfurnished,East,2,4,Bike and Car,None,Corporation,4500
19.12783732,72.86495017,Negotiable,560,1,1,Vitrified Tiles,1,5-10 years old,2.7,Full,North,3,4,Bike and Car,NA,Corporation,10200
18.9460476,72.82514306,Negotiable,550,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,South,5,5,None,Partial,Both,7e3
19.12487894,72.91922759,Negotiable,625,1,1,Mosaic,2,>10 years old,2.6,Semi,East,3,4,Bike,None,Corporation,11e3
19.04519514,72.90306566,Negotiable,1228,3,3,Vitrified Tiles,0,5-10 years old,4.9,Full,North,7,7,Bike and Car,Full,Corporation,25e3
19.10277761,72.83716612,Negotiable,1500,3,3,Vitrified Tiles,0,5-10 years old,2,Full,East,5,8,Bike and Car,Full,Corporation,37500
19.18384137,72.84505618,Negotiable,400,1,1,Marble/Granite,0,1-3 years old,0,Unfurnished,South,0,0,Bike and Car,NA,Both,1800
19.1605998,72.9441567,Negotiable,689,2,2,Marble/Granite,0,Newly Constructed,14.5,Unfurnished,NA,25,36,Car,None,Both,21e3
19.0813045,72.84938021,Negotiable,2e3,3,3,Vitrified Tiles,5,>10 years old,3,Full,South-West,7,10,Bike and Car,Full,Corporation,45e3
19.1102935,72.8601963,Negotiable,1745,3,3,Vitrified Tiles,0,Newly Constructed,0,Semi,East,7,7,Bike and Car,Full,Both,32500
19.1990011,72.8604319,Negotiable,945,2,2,Vitrified Tiles,0,Newly Constructed,5.8,Unfurnished,East,9,22,Car,NA,Corporation,15500
19.1993484,72.82751991,Non-negotiable,450,1,1,Vitrified Tiles,0,3-5 years old,7.8,Unfurnished,South,12,21,Bike and Car,Full,Both,5e3
19.1773437,72.8707941,Non-negotiable,920,2,2,Vitrified Tiles,0,5-10 years old,4.3,Semi,East,7,20,Bike and Car,Full,Both,23e3
19.14725346,72.92954848,Negotiable,500,1,2,Marble/Granite,1,3-5 years old,5.4,Semi,NA,13,18,None,Full,Corporation,8600
19.18541113,72.85426153,Negotiable,750,2,2,Marble/Granite,0,>10 years old,0,Semi,East,2,7,None,Partial,Both,10500
19.13001627,72.85559596,Negotiable,280,1,1,Vitrified Tiles,1,Newly Constructed,4.3,Unfurnished,West,6,7,Bike and Car,NA,Both,7200
18.95423654,72.80344268,Negotiable,1850,3,4,NA,1,>10 years old,4.3,Full,North,2,7,Bike and Car,Full,Corporation,16e4
19.16695066,72.95062897,Non-negotiable,600,1,1,Vitrified Tiles,1,>10 years old,2.5,Semi,North-East,0,3,None,None,Corporation,9500
19.207762,72.871505,Negotiable,650,2,2,Vitrified Tiles,0,Under Construction,0,Unfurnished,East,17,40,Bike and Car,Full,Corporation,17e3
19.05736919,72.83130677,Non-negotiable,1600,3,3,Marble/Granite,0,>10 years old,8.1,Full,NA,3,6,Car,NA,Corporation,77700
19.21164735,72.87505799,Negotiable,1200,3,3,Vitrified Tiles,3,>10 years old,4.6,Full,North,6,7,Bike and Car,Full,Corporation,27e3
19.22871635,72.84640331,Negotiable,900,2,1,Vitrified Tiles,1,>10 years old,1.7,Semi,North-East,5,6,None,Full,Both,19e3
18.97257242,72.82194942,Negotiable,990,2,2,Marble/Granite,2,>10 years old,1.5,Full,East,11,15,Bike and Car,NA,Both,5e4
19.16858292,72.93634796,Negotiable,862,2,2,Vitrified Tiles,0,Newly Constructed,5.8,Unfurnished,North-East,1,40,Bike and Car,Full,Corporation,14900
19.1998211,72.842594,Negotiable,350,1,1,Vitrified Tiles,0,>10 years old,2.5,Semi,East,4,7,Bike,Full,Corporation,5400
19.19524493,72.8340959,Negotiable,1080,2,2,Vitrified Tiles,0,>10 years old,2.8,Semi,North,3,6,Bike and Car,Full,Corporation,17500
19.1115594,72.8370903,Negotiable,2384,3,3,Marble/Granite,3,Under Construction,0,Unfurnished,East,11,18,Bike and Car,Full,Both,5e4
19.15987587,72.947278,Negotiable,1238,3,2,Vitrified Tiles,0,Under Construction,0,Unfurnished,East,36,45,Bike and Car,Full,Corporation,22500
19.02149571,72.85688879,Negotiable,850,2,1,Mosaic,2,Newly Constructed,1.2,Semi,East,2,4,Bike and Car,None,Corporation,25e3
19.0327996,72.8963568,Negotiable,1165,2,2,Vitrified Tiles,0,5-10 years old,3.1,Semi,East,2,7,Bike and Car,Full,Both,20500
19.13680414,72.83006155,Negotiable,855,2,2,Mosaic,0,>10 years old,6.5,Unfurnished,East,2,6,Bike and Car,Full,Corporation,22500
19.13559281,72.84537203,Non-negotiable,1100,2,2,Vitrified Tiles,2,>10 years old,1.4,Unfurnished,NA,1,6,Bike and Car,NA,Corporation,15500
19.245165,72.8581256,Negotiable,360,1,1,Vitrified Tiles,0,>10 years old,3.4,Unfurnished,South-East,1,7,Bike and Car,NA,Corporation,5200
19.12960356,72.83909329,Negotiable,950,2,2,Vitrified Tiles,0,3-5 years old,6,Unfurnished,North,5,12,Bike and Car,Full,Corporation,19900
19.07334372,72.84257948,Negotiable,550,1,1,Marble/Granite,2,>10 years old,1.3,Full,North,3,4,None,NA,Corporation,12500
19.0815463,72.88247665,Negotiable,500,1,1,Vitrified Tiles,0,>10 years old,2.4,Unfurnished,West,4,4,Bike and Car,None,Corporation,8e3
19.13591986,72.89893051,Negotiable,200,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,North,0,0,Bike and Car,NA,Corporation,3e3
19.1231509,72.84000829,Negotiable,700,1,2,NA,0,>10 years old,2.3,Semi,North-East,4,6,Bike and Car,NA,Both,12500
19.1754121,72.95102324,Negotiable,1500,3,3,Marble/Granite,1,>10 years old,1.7,Full,East,3,3,Bike and Car,NA,Both,25e3
19.21186836,72.84154853,Negotiable,1450,3,3,Vitrified Tiles,1,5-10 years old,1,Unfurnished,East,6,12,Bike and Car,NA,Both,18e3
19.19125037,72.82013239,Negotiable,440,1,1,Marble/Granite,0,>10 years old,2.7,Full,West,1,4,None,None,Corporation,7e3
19.1177339,72.86540325,Negotiable,345,1,1,Vitrified Tiles,0,5-10 years old,1.4,Semi,South,2,7,None,Full,Corporation,4250
19.23281287,72.82495393,Negotiable,445,1,1,Marble/Granite,1,>10 years old,6.1,Full,South-West,2,6,Bike and Car,NA,Both,12e3
19.04826315,72.82583174,Negotiable,823,2,2,Marble/Granite,1,>10 years old,2.2,Full,East,4,6,Bike and Car,NA,Corporation,34500
19.2240612,72.8666469,Negotiable,560,1,1,Vitrified Tiles,0,>10 years old,2.7,Semi,East,0,7,None,Full,Both,8e3
19.08323787,72.85078867,Negotiable,650,1,1,Vitrified Tiles,2,>10 years old,3.1,Semi,NA,1,4,Bike and Car,Full,Corporation,12500
19.20068106,72.82124452,Negotiable,585,1,2,Marble/Granite,1,5-10 years old,4.3,Semi,East,1,8,None,Full,Corporation,8500
19.08780345,72.91658228,Negotiable,540,2,1,Vitrified Tiles,1,>10 years old,0,Semi,North-West,4,4,Bike and Car,None,Corporation,11e3
19.032012,72.8401043,Non-negotiable,335,1,1,Vitrified Tiles,0,>10 years old,6,Unfurnished,North,4,7,None,NA,Both,9800
19.11984062,72.8388443,Negotiable,500,1,2,Vitrified Tiles,0,>10 years old,8,Semi,NA,1,15,None,Full,Corporation,12e3
19.16436812,72.95327325,Negotiable,670,2,1,Vitrified Tiles,0,>10 years old,1.5,Unfurnished,NA,0,4,Bike and Car,None,Corporation,1e4
19.2082517,72.8203228,Negotiable,501,1,2,Wooden,2,5-10 years old,9.6,Full,East,2,15,None,Full,Corporation,1e4
19.17827987,72.94450071,Negotiable,425,1,1,Vitrified Tiles,0,5-10 years old,7.1,Semi,West,2,8,Bike,Full,Corporation,11100.000000000002
19.10665256,72.89724429,Negotiable,1135,2,2,Vitrified Tiles,1,5-10 years old,4.1,Semi,South-East,11,14,Bike and Car,Partial,Corporation,21e3
19.2040036,72.83406573,Negotiable,600,1,2,Vitrified Tiles,1,>10 years old,3,Unfurnished,East,2,7,Bike and Car,None,Corporation,1e4
19.2247879,72.8553348,Negotiable,580,1,2,Vitrified Tiles,0,>10 years old,2.3,Semi,North,3,7,Bike and Car,NA,Both,9900
19.14933968,72.93987274,Negotiable,960,2,2,Vitrified Tiles,0,5-10 years old,6.8,Full,North-East,5,25,Bike and Car,NA,Both,19e3
19.2019067,72.8714347,Negotiable,930,2,2,Vitrified Tiles,0,>10 years old,5.9,Full,East,16,21,Car,Partial,Corporation,15800
19.134268,72.82683777,Negotiable,325,1,1,Vitrified Tiles,0,>10 years old,3.1,Semi,North,1,8,None,NA,Corporation,3500
19.23366286,72.86421848,Non-negotiable,495,1,2,Marble/Granite,0,>10 years old,4,Semi,South,6,14,Bike and Car,NA,Corporation,8500
19.21259061,72.86668953,Negotiable,600,1,1,Vitrified Tiles,0,3-5 years old,2.2,Semi,West,5,6,Bike and Car,NA,Corporation,9e3
19.01893046,72.83831443,Negotiable,300,1,1,Vitrified Tiles,0,5-10 years old,4,Semi,East,3,7,Bike,Partial,Both,1e4
19.2198078,72.84117142,Negotiable,500,1,1,Vitrified Tiles,0,>10 years old,3.6,Semi,East,2,4,None,None,Both,1e4
19.11839755,72.939685,Negotiable,225,1,1,NA,0,>10 years old,2.2,Unfurnished,NA,2,4,Bike and Car,None,Corporation,6e3
19.1371551,72.85646082,Negotiable,877,2,1,Marble/Granite,0,>10 years old,2.4,Semi,East,2,7,Bike and Car,None,Both,17e3
19.1193136,72.8827704,Negotiable,1170,3,2,Marble/Granite,0,5-10 years old,1.2,Semi,East,0,7,Bike and Car,Full,Corporation,25e3
19.03581357,72.8685243,Negotiable,1050,3,3,Marble/Granite,0,>10 years old,0.5,Unfurnished,East,1,3,Bike,None,Corporation,18e3
19.21674919,72.83963013,Non-negotiable,1680,3,3,Vitrified Tiles,4,3-5 years old,4.8,Full,East,15,25,Bike,NA,Corporation,39500
19.17677724,72.95160619,Negotiable,1050,3,3,Vitrified Tiles,0,Newly Constructed,0.8,Unfurnished,East,3,12,Bike and Car,None,Corporation,25500
19.24153432,72.86722705,Negotiable,600,2,2,Vitrified Tiles,2,Under Construction,8,Unfurnished,East,1,20,Bike and Car,Partial,Both,10566
19.12903495,72.85453554,Non-negotiable,318,1,1,Vitrified Tiles,1,Newly Constructed,2.4,Full,NA,3,4,Bike and Car,NA,Corporation,6700
19.06419234,72.8920132,Negotiable,1348,3,2,Marble/Granite,2,Newly Constructed,0,Unfurnished,NA,0,15,Car,Full,Both,22500
19.09801865,72.9201355,Negotiable,997,2,2,Marble/Granite,0,Newly Constructed,0,Unfurnished,East,12,22,Car,Full,Both,18200
19.1277343,72.8427263,Negotiable,1250,3,2,Marble/Granite,0,Newly Constructed,4,Full,East,7,7,Bike and Car,Full,Corporation,27500
19.0746343,72.8724751,Negotiable,665,2,2,Vitrified Tiles,0,>10 years old,1.5,Semi,NA,2,4,Bike and Car,Partial,Corporation,11e3
19.07649675,72.90818724,Negotiable,1100,3,2,Vitrified Tiles,0,Newly Constructed,4.5,Unfurnished,East,11,14,Car,None,Corporation,35e3
19.13932356,72.86939056,Negotiable,532,1,1,Vitrified Tiles,0,>10 years old,3.8,Unfurnished,NA,2,7,Bike and Car,None,Both,9e3
19.06511844,72.88970184,Negotiable,1300,2,2,Vitrified Tiles,0,5-10 years old,1.5,Full,East,3,7,Car,None,Corporation,18500
18.97380674,72.8339765,Negotiable,1100,2,2,Vitrified Tiles,3,>10 years old,3.6,Semi,East,7,8,Bike and Car,Full,Corporation,35e3
19.07891385,72.90596042,Negotiable,786,2,2,Cement,2,Under Construction,2.5,Unfurnished,North-East,0,14,Bike and Car,Full,Corporation,25e3
19.13067946,72.81920372,Negotiable,860,2,2,Vitrified Tiles,0,5-10 years old,4.1,Semi,North,7,14,Bike and Car,NA,Both,26e3
19.1633084,72.94641149,Negotiable,810,2,2,Vitrified Tiles,0,>10 years old,0.9,Unfurnished,North-East,1,7,Bike and Car,None,Corporation,2e4
19.08019095,72.85506516,Non-negotiable,500,1,2,Vitrified Tiles,0,>10 years old,0,Unfurnished,NA,0,0,None,NA,Corporation,2700
19.2461644,72.8509056,Negotiable,704,2,2,Marble/Granite,0,5-10 years old,6.3,Full,NA,3,8,None,Full,Corporation,14500
19.17886333,72.85705393,Negotiable,790,2,2,Marble/Granite,0,>10 years old,3.8,Semi,South-East,4,6,Bike and Car,Partial,Both,16e3
19.1660189,72.9445372,Negotiable,550,1,2,Marble/Granite,0,>10 years old,5.5,Semi,South-East,0,8,None,None,Corporation,1e4
18.94971629,72.836138,Non-negotiable,900,2,2,Wooden,2,>10 years old,0,Semi,North,3,3,None,NA,Corporation,18e3
18.96422226,72.81278219,Negotiable,1253,3,2,Vitrified Tiles,0,>10 years old,2.4,Semi,East,0,3,Bike and Car,None,Both,62650
19.05146107,72.868205,Non-negotiable,575,1,1,Vitrified Tiles,1,>10 years old,1.7,Semi,North,3,4,Bike and Car,NA,Corporation,7400
19.07078229,72.86385252,Negotiable,634,1,2,Marble/Granite,1,>10 years old,4.7,Full,NA,3,4,Bike and Car,NA,Corporation,17500
19.12024707,72.88036862,Negotiable,350,1,1,Vitrified Tiles,0,>10 years old,0,Semi,NA,0,0,Bike,None,Both,4500
19.19454702,72.83578018,Negotiable,800,2,2,Vitrified Tiles,0,>10 years old,1.9,Semi,East,3,6,Bike and Car,None,Corporation,18e3
19.26113867,72.85095092,Negotiable,825,2,2,Vitrified Tiles,0,>10 years old,3.6,Semi,NA,6,7,Bike and Car,Full,Corporation,15e3
19.11216647,72.8554609,Negotiable,460,2,2,Marble/Granite,2,>10 years old,0,Unfurnished,NA,3,7,Bike,None,Corporation,1e4
